"District","State","YearCode","District.Code","State.Code","Amount.of.Hydrogencarbonate","district_year_id","SDP","Ginni.Index","sdp2","sdp3","MarginOfVictory","percentagePoverty","HDI","literacyRate"
"Satara","Maharashtra",2016,494,27,285.470588235294,"494_2016",1596121,0.31,2547602246641,4066281445510879744,"37.5%","17.4",0.69,"82.3"
"Satara","Maharashtra",2018,494,27,407.9985,"494_2018",1728578,0.31,2987981902084,5164959780340556800,"37.5%","17.4",0.699,"82.3"
"Satara","Maharashtra",2012,494,27,323.875,"494_2012",1189711,0.31,1415412263521,1683931539445832448,"36.4%","17.4",0.662,"82.90%"
"Satara","Maharashtra",2008,494,27,257.35,"494_2008",546533,0.31,298698320089,163248488973201440,"0.60%","38.1",0.624,"76.9"
"Satara","Maharashtra",2017,494,27,266.351608108108,"494_2017",1661065,0.31,2759136934225,4583105791648449536,"37.5%","17.4",0.696,"82.3"
"Satara","Maharashtra",2011,494,27,228.483870967742,"494_2011",1126595,0.31,1269216294025,1429892730767094784,"36.4%","17.4",0.652,"82.90%"
"Satna","Madhya Pradesh",2010,426,23,273.407407407407,"426_2010",155701,0.26,24242801401,3774628420937101,"0.7%","36.7",0.531,"70.60%"
"Satna","Madhya Pradesh",2014,426,23,230.666666666667,"426_2014",339247,0.26,115088527009,39043437522222224,"1.0%","31.7",0.574,"69.3"
"Satna","Madhya Pradesh",2015,426,23,269.136363636364,"426_2015",370716,0.26,137430352656,50947630615221696,"1.0%","31.7",0.585,"69.3"
"Satna","Madhya Pradesh",2011,426,23,276.774193548387,"426_2011",282371,0.26,79733381641,22514394707350812,"0.7%","31.7",0.543,"70.60%"
"Satna","Madhya Pradesh",2007,426,23,314.651162790698,"426_2007",119958,0.26,14389921764,1726186234965912,"13.70%","48.6",0.513,"63.7"
"Satna","Madhya Pradesh",2005,426,23,265.181818181818,"426_2005",104975,0.26,11019750625,1156798321859375,"13.70%","48.6",0.495,"63.7"
"Satna","Madhya Pradesh",2016,426,23,297.066666666667,"426_2016",419465,0.26,175950886225,73805238490369632,"1.0%","31.7",0.597,"69.3"
"Satna","Madhya Pradesh",2008,426,23,394.652173913043,"426_2008",135124,0.26,18258495376,2467160929186624,"13.70%","48.6",0.518,"63.7"
"Satna","Madhya Pradesh",2004,426,23,311.521739130435,"426_2004",99940,0.26,9988003600,998201079784000,"13.70%","48.6",0.486,"63.7"
"Satna","Madhya Pradesh",2001,426,23,387.72,"426_2001",71525,0.26,5115825625,365909427828125,"0.50%","37.4",0.457,"63.7"
"Satna","Madhya Pradesh",2018,426,23,386.007122666667,"426_2018",482361,0.26,232672134321,112231963383211888,"1.0%","31.7",0.606,"69.3"
"Satna","Madhya Pradesh",2002,426,23,358.384615384615,"426_2002",67795,0.26,4596162025,311596804484875,"0.50%","37.4",0.464,"63.7"
"Satna","Madhya Pradesh",2012,426,23,327.575757575758,"426_2012",306853,0.26,94158763609,28892899089712476,"0.7%","31.7",0.551,"70.60%"
"Satna","Madhya Pradesh",2013,426,23,237.1875,"426_2013",322598,0.26,104069469604,33572602755311192,"0.7%","31.7",0.56,"70.60%"
"Satna","Madhya Pradesh",2009,426,23,300.818181818182,"426_2009",147933,0.26,21884172489,3237391288815237,"0.7%","36.7",0.522,"70.60%"
"Satna","Madhya Pradesh",2017,426,23,334.617021276596,"426_2017",441956,0.26,195325105936,86325102519050816,"1.0%","31.7",0.603,"69.3"
"Sawai Madhopur","Rajasthan",2005,113,8,478.125,"113_2005",120202,0.21,14448520804,1736741097682408,"16.70%","34.4",0.505,"60.1"
"Sawai Madhopur","Rajasthan",2004,113,8,507.315789473684,"113_2004",112636,0.21,12686868496,1428998119915456,"16.70%","34.4",0.496,"60.1"
"Sawai Madhopur","Rajasthan",2002,113,8,437.777777777778,"113_2002",70333,0.21,4946730889,347918423616037,"11.40%","15.3",0.474,"60.1"
"Sawai Madhopur","Rajasthan",2001,113,8,316.181818181818,"113_2001",79936,0.21,6389764096,510772182777856,"11.40%","15.3",0.467,"60.1"
"Sawai Madhopur","Rajasthan",2006,113,8,467.722222222222,"113_2006",134350,0.21,18049922500,2425007087875000,"16.70%","34.4",0.514,"60.1"
"Sawai Madhopur","Rajasthan",2007,113,8,545.6,"113_2007",140471,0.21,19732101841,2771788077707111,"16.70%","34.4",0.522,"60.1"
"Sawai Madhopur","Rajasthan",2008,113,8,599.5,"113_2008",152284,0.21,23190416656,3531529410042304,"16.70%","34.4",0.529,"60.1"
"Sawai Madhopur","Rajasthan",2000,113,8,343.615384615385,"113_2000",71764,0.21,5150071696,369589745191744,"11.40%","15.3",0.463,"60.1"
"Seoni","Madhya Pradesh",2002,428,23,270.384615384615,"428_2002",67795,0.27,4596162025,311596804484875,"2.70%","37.4",0.464,"63.7"
"Seoni","Madhya Pradesh",2001,428,23,325.863636363636,"428_2001",71525,0.27,5115825625,365909427828125,"2.70%","37.4",0.457,"63.7"
"Seoni","Madhya Pradesh",2008,428,23,265.242424242424,"428_2008",135124,0.27,18258495376,2467160929186624,"15.80%","48.6",0.518,"63.7"
"Seoni","Madhya Pradesh",2004,428,23,272,"428_2004",99940,0.27,9988003600,998201079784000,"15.80%","48.6",0.486,"63.7"
"Seoni","Madhya Pradesh",2007,428,23,236.421052631579,"428_2007",119958,0.27,14389921764,1726186234965912,"15.80%","48.6",0.513,"63.7"
"Seoni","Madhya Pradesh",2005,428,23,120.9,"428_2005",104975,0.27,11019750625,1156798321859375,"15.80%","48.6",0.495,"63.7"
"Shahdol","Madhya Pradesh",2004,429,23,120.230769230769,"429_2004",99940,0.28,9988003600,998201079784000,"5.80%","48.6",0.486,"63.7"
"Shahdol","Madhya Pradesh",2005,429,23,126.916666666667,"429_2005",104975,0.28,11019750625,1156798321859375,"5.80%","48.6",0.495,"63.7"
"Shahdol","Madhya Pradesh",2002,429,23,168.8,"429_2002",67795,0.28,4596162025,311596804484875,"3.30%","37.4",0.464,"63.7"
"Shahdol","Madhya Pradesh",2014,429,23,244.619047619048,"429_2014",339247,0.28,115088527009,39043437522222224,"24.9%","31.7",0.574,"69.3"
"Shahdol","Madhya Pradesh",2006,429,23,152.066666666667,"429_2006",114545,0.28,13120557025,1502894204428625,"5.80%","48.6",0.505,"63.7"
"Shahdol","Madhya Pradesh",2017,429,23,200.724137931034,"429_2017",441956,0.28,195325105936,86325102519050816,"24.9%","31.7",0.603,"69.3"
"Shahdol","Madhya Pradesh",2001,429,23,188.666666666667,"429_2001",71525,0.28,5115825625,365909427828125,"3.30%","37.4",0.457,"63.7"
"Shahdol","Madhya Pradesh",2012,429,23,110.213571428571,"429_2012",306853,0.28,94158763609,28892899089712476,"2.1%","31.7",0.551,"70.60%"
"Shahdol","Madhya Pradesh",2018,429,23,169.142857142857,"429_2018",482361,0.28,232672134321,112231963383211888,"24.9%","31.7",0.606,"69.3"
"Shahdol","Madhya Pradesh",2009,429,23,179.866666666667,"429_2009",147933,0.28,21884172489,3237391288815237,"2.1%","36.7",0.522,"70.60%"
"Shahdol","Madhya Pradesh",2011,429,23,184.2,"429_2011",282371,0.28,79733381641,22514394707350812,"2.1%","31.7",0.543,"70.60%"
"Shahdol","Madhya Pradesh",2013,429,23,158.941176470588,"429_2013",322598,0.28,104069469604,33572602755311192,"2.1%","31.7",0.56,"70.60%"
"Shahdol","Madhya Pradesh",2007,429,23,160,"429_2007",119958,0.28,14389921764,1726186234965912,"5.80%","48.6",0.513,"63.7"
"Shahdol","Madhya Pradesh",2016,429,23,146.333333333333,"429_2016",419465,0.28,175950886225,73805238490369632,"24.9%","31.7",0.597,"69.3"
"Shahdol","Madhya Pradesh",2010,429,23,198.615384615385,"429_2010",155701,0.28,24242801401,3774628420937101,"2.1%","36.7",0.531,"70.60%"
"Shahdol","Madhya Pradesh",2015,429,23,151.05,"429_2015",370716,0.28,137430352656,50947630615221696,"24.9%","31.7",0.585,"69.3"
"Shahdol","Madhya Pradesh",2008,429,23,146.5,"429_2008",135124,0.28,18258495376,2467160929186624,"5.80%","48.6",0.518,"63.7"
"Shahjahanpur","Uttar Pradesh",2016,180,9,323.375,"180_2016",888453,0.21,789348733209,701299250065735680,"20.8%","29.4",0.588,"67.7"
"Shahjahanpur","Uttar Pradesh",2000,180,9,470.166666666667,"180_2000",160015,0.21,25604800225,4097152108003375,"2.60%","31.2",0.456,"56.3"
"Shahjahanpur","Uttar Pradesh",2018,180,9,183.25,"180_2018",949184,0.21,900950265856,855167577146261504,"20.8%","29.4",0.6,"67.7"
"Shajapur","Madhya Pradesh",2002,430,23,288.157894736842,"430_2002",67795,0.25,4596162025,311596804484875,"4.50%","37.4",0.464,"63.7"
"Shajapur","Madhya Pradesh",2005,430,23,244.333333333333,"430_2005",104975,0.25,11019750625,1156798321859375,"23.40%","48.6",0.495,"63.7"
"Shajapur","Madhya Pradesh",2001,430,23,260.941176470588,"430_2001",71525,0.25,5115825625,365909427828125,"4.50%","37.4",0.457,"63.7"
"Shajapur","Madhya Pradesh",2000,430,23,405,"430_2000",66750,0.25,4455562500,297408796875000,"4.50%","37.4",0.453,"63.7"
"Shajapur","Madhya Pradesh",2004,430,23,311.5,"430_2004",99940,0.25,9988003600,998201079784000,"23.40%","48.6",0.486,"63.7"
"Shajapur","Madhya Pradesh",2008,430,23,352.789473684211,"430_2008",135124,0.25,18258495376,2467160929186624,"23.40%","48.6",0.518,"63.7"
"Shajapur","Madhya Pradesh",2007,430,23,270.826086956522,"430_2007",119958,0.25,14389921764,1726186234965912,"23.40%","48.6",0.513,"63.7"
"Sheohar","Bihar",2013,220,10,219.6,"220_2013",246915,0.26,60967017225,15053671058110876,"21.9%","33.7",0.538,"63.80%"
"Sheohar","Bihar",2009,220,10,323,"220_2009",101938,0.26,10391355844,1059274032025672,"21.9%","53.5",0.498,"63.80%"
"Sheohar","Bihar",2011,220,10,307.5,"220_2011",228497,0.26,52210879009,11930029220919474,"21.9%","33.7",0.521,"63.80%"
"Shimoga","Karnataka",2001,547,29,56.625,"547_2001",92788,0.21,8609612944,798868765847872,"11.40%","20",0.518,"66.6"
"Shimoga","Karnataka",2018,547,29,106.259090909091,"547_2018",974815,0.21,950264284225,926331878226793344,"32.2%","20.9",0.68,"75.4"
"Shimoga","Karnataka",2003,547,29,117.212121212121,"547_2003",99669,0.21,9933909561,990102832035309,"11.40%","20",0.54,"66.6"
"Shimoga","Karnataka",2013,547,29,49.4545454545455,"547_2013",646787,0.21,418333423369,270572619900565408,"5.5%","20.9",0.633,"75.60%"
"Shimoga","Karnataka",2016,547,29,101.615361111111,"547_2016",851394,0.21,724871743236,617151452960670976,"32.2%","20.9",0.676,"75.4"
"Shimoga","Karnataka",2012,547,29,83.0625,"547_2012",593192,0.21,351876748864,208730472412133888,"5.5%","20.9",0.622,"75.60%"
"Shimoga","Karnataka",2005,547,29,100,"547_2005",164031,0.21,26906168961,4413445800841791,"8.60%","33.4",0.561,"66.6"
"Sidhi","Madhya Pradesh",2015,433,23,192.703703703704,"433_2015",370716,0.24,137430352656,50947630615221696,"10.9%","31.7",0.585,"69.3"
"Sidhi","Madhya Pradesh",2005,433,23,196.666666666667,"433_2005",104975,0.24,11019750625,1156798321859375,"10.80%","48.6",0.495,"63.7"
"Sidhi","Madhya Pradesh",2002,433,23,238.238095238095,"433_2002",67795,0.24,4596162025,311596804484875,"0.80%","37.4",0.464,"63.7"
"Sidhi","Madhya Pradesh",2001,433,23,273.166666666667,"433_2001",71525,0.24,5115825625,365909427828125,"0.80%","37.4",0.457,"63.7"
"Sidhi","Madhya Pradesh",2018,433,23,295.214285714286,"433_2018",482361,0.24,232672134321,112231963383211888,"10.9%","31.7",0.606,"69.3"
"Sidhi","Madhya Pradesh",2013,433,23,188.571428571429,"433_2013",322598,0.24,104069469604,33572602755311192,"6.8%","31.7",0.56,"70.60%"
"Sidhi","Madhya Pradesh",2009,433,23,249.772727272727,"433_2009",147933,0.24,21884172489,3237391288815237,"6.8%","36.7",0.522,"70.60%"
"Sidhi","Madhya Pradesh",2004,433,23,269.1875,"433_2004",99940,0.24,9988003600,998201079784000,"10.80%","48.6",0.486,"63.7"
"Sidhi","Madhya Pradesh",2008,433,23,228.5,"433_2008",135124,0.24,18258495376,2467160929186624,"10.80%","48.6",0.518,"63.7"
"Sidhi","Madhya Pradesh",2016,433,23,211.285714285714,"433_2016",419465,0.24,175950886225,73805238490369632,"10.9%","31.7",0.597,"69.3"
"Sidhi","Madhya Pradesh",2012,433,23,146.851333333333,"433_2012",306853,0.24,94158763609,28892899089712476,"6.8%","31.7",0.551,"70.60%"
"Sidhi","Madhya Pradesh",2010,433,23,272.3,"433_2010",155701,0.24,24242801401,3774628420937101,"6.8%","36.7",0.531,"70.60%"
"Sidhi","Madhya Pradesh",2014,433,23,207.153846153846,"433_2014",339247,0.24,115088527009,39043437522222224,"10.9%","31.7",0.574,"69.3"
"Sidhi","Madhya Pradesh",2007,433,23,306.409090909091,"433_2007",119958,0.24,14389921764,1726186234965912,"10.80%","48.6",0.513,"63.7"
"Sidhi","Madhya Pradesh",2006,433,23,268.285714285714,"433_2006",114545,0.24,13120557025,1502894204428625,"10.80%","48.6",0.505,"63.7"
"Sidhi","Madhya Pradesh",2011,433,23,240.7,"433_2011",282371,0.24,79733381641,22514394707350812,"6.8%","31.7",0.543,"70.60%"
"Sidhi","Madhya Pradesh",2017,433,23,284.862068965517,"433_2017",441956,0.24,195325105936,86325102519050816,"10.9%","31.7",0.603,"69.3"
"Sikar","Rajasthan",2009,114,8,523.888888888889,"114_2009",161159,0.26,25972223281,4185657531742679,"20.6%","24.8",0.533,"67.10%"
"Sikar","Rajasthan",2016,114,8,524.923076923077,"114_2016",529650,0.26,280529122500,148582249732124992,"22.4%","14.7",0.622,"66.1"
"Sikar","Rajasthan",2010,114,8,457.565217391304,"114_2010",185366,0.26,34360553956,6369278444607896,"20.6%","24.8",0.542,"67.10%"
"Sikar","Rajasthan",2008,114,8,413.75,"114_2008",152284,0.26,23190416656,3531529410042304,"7.00%","34.4",0.529,"60.1"
"Sikar","Rajasthan",2002,114,8,261,"114_2002",70333,0.26,4946730889,347918423616037,"3.70%","15.3",0.474,"60.1"
"Sikar","Rajasthan",2006,114,8,322.1,"114_2006",134350,0.26,18049922500,2425007087875000,"7.00%","34.4",0.514,"60.1"
"Sikar","Rajasthan",2005,114,8,410.666666666667,"114_2005",120202,0.26,14448520804,1736741097682408,"7.00%","34.4",0.505,"60.1"
"Sikar","Rajasthan",2015,114,8,431.6,"114_2015",501922,0.26,251925694084,126447048226029440,"22.4%","14.7",0.606,"66.1"
"Sikar","Rajasthan",2014,114,8,343.47619047619,"114_2014",465408,0.26,216604606464,100809516685197312,"22.4%","14.7",0.592,"66.1"
"Sikar","Rajasthan",2000,114,8,659.833333333333,"114_2000",71764,0.26,5150071696,369589745191744,"3.70%","15.3",0.463,"60.1"
"Sikar","Rajasthan",2004,114,8,653.272727272727,"114_2004",112636,0.26,12686868496,1428998119915456,"7.00%","34.4",0.496,"60.1"
"Sikar","Rajasthan",2018,114,8,494,"114_2018",568102,0.26,322739882404,183349172673477216,"22.4%","14.7",0.643,"66.1"
"Sikar","Rajasthan",2012,114,8,452.764705882353,"114_2012",409802,0.26,167937679204,68821196813157608,"20.6%","14.7",0.563,"67.10%"
"Sikar","Rajasthan",2017,114,8,542.5,"114_2017",557618,0.26,310937833924,173384533077033024,"22.4%","14.7",0.634,"66.1"
"Sikar","Rajasthan",2001,114,8,571.5,"114_2001",79936,0.26,6389764096,510772182777856,"3.70%","15.3",0.467,"60.1"
"Sikar","Rajasthan",2013,114,8,309.75,"114_2013",434292,0.26,188609541264,81911614894625088,"20.6%","14.7",0.576,"67.10%"
"Sikar","Rajasthan",2011,114,8,524,"114_2011",395331,0.26,156286599561,61784937691049688,"20.6%","14.7",0.555,"67.10%"
"Sikar","Rajasthan",2007,114,8,484.05,"114_2007",140471,0.26,19732101841,2771788077707111,"7.00%","34.4",0.522,"60.1"
"Sirsa","Haryana",2004,74,6,345.606060606061,"74_2004",86222,0.31,7434233284,640994462213048,"8.50%","24.1",0.577,"57.9"
"Sirsa","Haryana",2017,74,6,431.969696969697,"74_2017",434407,0.31,188709441649,81976702418417136,"9.0%","11.2",0.705,"75.6"
"Sirsa","Haryana",2000,74,6,426.916666666667,"74_2000",51090,0.31,2610188100,133354510029000,"34.30%","8.7",0.543,"57.9"
"Sirsa","Haryana",2014,74,6,256,"74_2014",333359,0.31,111128222881,37045593251387280,"9.0%","11.2",0.677,"75.6"
"Sirsa","Haryana",2012,74,6,163.739130434783,"74_2012",289756,0.31,83958539536,24327490581793216,"3.6%","11.2",0.653,"76.60%"
"Sirsa","Haryana",2016,74,6,285.567567567568,"74_2016",412055,0.31,169789323025,69962539499066376,"9.0%","11.2",0.701,"75.6"
"Sirsa","Haryana",2005,74,6,442.066666666667,"74_2005",94011,0.31,8838068121,830875622123331,"8.50%","24.1",0.587,"57.9"
"Sirsa","Haryana",2008,74,6,423.230769230769,"74_2008",121588,0.31,14783641744,1797513432369472,"8.50%","24.1",0.613,"57.9"
"Sirsa","Haryana",2010,74,6,318.833333333333,"74_2010",146053,0.31,21331478809,3115526474490877,"3.6%","20.1",0.628,"76.60%"
"Sirsa","Haryana",2018,74,6,220.709677419355,"74_2018",470328,0.31,221208427584,104040517328727552,"9.0%","11.2",0.705,"75.6"
"Sirsa","Haryana",2013,74,6,281.736842105263,"74_2013",314931,0.31,99181534761,31235339923816492,"3.6%","11.2",0.663,"76.60%"
"Sirsa","Haryana",2007,74,6,280.888888888889,"74_2007",112896,0.31,12745506816,1438916737499136,"8.50%","24.1",0.606,"57.9"
"Sirsa","Haryana",2006,74,6,259.424242424242,"74_2006",104700,0.31,10962090000,1.147730823e+15,"8.50%","24.1",0.596,"57.9"
"Sirsa","Haryana",2009,74,6,419.741935483871,"74_2009",136780,0.31,18708768400,2558985341752000,"3.6%","20.1",0.618,"76.60%"
"Sitamarhi","Bihar",2016,221,10,140,"221_2016",289265,0.21,83674240225,24204029098684624,"16.4%","33.7",0.568,"61.8"
"Sitamarhi","Bihar",2010,221,10,454.5,"221_2010",117503,0.21,13806955009,1622358634422527,"19.2%","53.5",0.508,"63.80%"
"Sitamarhi","Bihar",2009,221,10,352.25,"221_2009",101938,0.21,10391355844,1059274032025672,"19.2%","53.5",0.498,"63.80%"
"Sitamarhi","Bihar",2004,221,10,311.666666666667,"221_2004",70167,0.21,4923407889,345460761347463,"14.20%","54.4",0.457,"47"
"Sitamarhi","Bihar",2012,221,10,278.55,"221_2012",236933,0.21,56137246489,13300766222378236,"19.2%","33.7",0.531,"63.80%"
"Sitamarhi","Bihar",2013,221,10,287.916666666667,"221_2013",246915,0.21,60967017225,15053671058110876,"19.2%","33.7",0.538,"63.80%"
"Sitamarhi","Bihar",2011,221,10,373.58,"221_2011",228497,0.21,52210879009,11930029220919474,"19.2%","33.7",0.521,"63.80%"
"Sitamarhi","Bihar",2007,221,10,221.25,"221_2007",84415,0.21,7125892225,601532192173375,"14.20%","54.4",0.483,"47"
"Sitamarhi","Bihar",2001,221,10,354,"221_2001",50579,0.21,2558235241,129392980254539,"13.40%","42.6",0.434,"47"
"Sitapur","Uttar Pradesh",2018,183,9,314.76,"183_2018",949184,0.26,900950265856,855167577146261504,"5.0%","29.4",0.6,"67.7"
"Sitapur","Uttar Pradesh",2000,183,9,253,"183_2000",160015,0.26,25604800225,4097152108003375,"5.60%","31.2",0.456,"56.3"
"Sitapur","Uttar Pradesh",2001,183,9,257,"183_2001",162926,0.26,26544881476,4324851359358776,"5.60%","31.2",0.461,"56.3"
"Sitapur","Uttar Pradesh",2016,183,9,360.333333333333,"183_2016",888453,0.26,789348733209,701299250065735680,"5.0%","29.4",0.588,"67.7"
"Sivaganga","Tamil Nadu",2005,585,33,345.3,"585_2005",221588,0.27,49101241744,10880245955569472,"24.50%","28.9",0.596,"73.5"
"Sivaganga","Tamil Nadu",2006,585,33,389.909090909091,"585_2006",256286,0.27,65682513796,16833508730721656,"24.50%","28.9",0.609,"73.5"
"Sivaganga","Tamil Nadu",2010,585,33,346.7,"585_2010",359961,0.27,129571921521,46640838442620680,"0.4%","17.1",0.641,"80.30%"
"Sivaganga","Tamil Nadu",2011,585,33,293,"585_2011",674478,0.27,454920572484,306833917887863360,"0.4%","11.3",0.656,"80.30%"
"Sivaganga","Tamil Nadu",2001,585,33,404.315789473684,"585_2001",123901,0.27,15351457801,1902060973001701,"3.80%","21.1",0.545,"73.5"
"Sivaganga","Tamil Nadu",2009,585,33,269.909090909091,"585_2009",316760,0.27,100336897600,31782715683776000,"0.4%","17.1",0.631,"80.30%"
"Sivaganga","Tamil Nadu",2002,585,33,284.294117647059,"585_2002",124521,0.27,15505479441,1930757805472761,"3.80%","21.1",0.554,"73.5"
"Sivaganga","Tamil Nadu",2007,585,33,461.666666666667,"585_2007",272340,0.27,74169075600,20199206048904000,"24.50%","28.9",0.618,"73.5"
"Sivaganga","Tamil Nadu",2018,585,33,396.404,"585_2018",1071602,0.27,1148330846404,1230553631668219136,"22.3%","11.3",0.702,"80.1"
"Sivaganga","Tamil Nadu",2014,585,33,450.85,"585_2014",791915,0.27,627129367225,496633152845985856,"22.3%","11.3",0.684,"80.1"
"Sivaganga","Tamil Nadu",2004,585,33,204,"585_2004",193645,0.27,37498386025,7261374961811125,"24.50%","28.9",0.583,"73.5"
"Sivaganga","Tamil Nadu",2000,585,33,395.117647058824,"585_2000",126349,0.27,15964069801,2017044255286549,"3.80%","21.1",0.537,"73.5"
"Sivaganga","Tamil Nadu",2016,585,33,420.407888888889,"585_2016",922084,0.27,850238903056,783991688685488640,"22.3%","11.3",0.702,"80.1"
"Sivaganga","Tamil Nadu",2017,585,33,413.094857142857,"585_2017",1000308,0.27,1000616094864,1000924284621218176,"22.3%","11.3",0.703,"80.1"
"Siwan","Bihar",2008,222,10,305.666666666667,"222_2008",97284,0.19,9464176656,920712961802304,"16.20%","54.4",0.492,"47"
"Siwan","Bihar",2007,222,10,242,"222_2007",84415,0.19,7125892225,601532192173375,"16.20%","54.4",0.483,"47"
"Siwan","Bihar",2009,222,10,327.94,"222_2009",101938,0.19,10391355844,1059274032025672,"9.9%","53.5",0.498,"63.80%"
"Siwan","Bihar",2013,222,10,287.17,"222_2013",246915,0.19,60967017225,15053671058110876,"9.9%","33.7",0.538,"63.80%"
"Siwan","Bihar",2016,222,10,256.444,"222_2016",289265,0.19,83674240225,24204029098684624,"12.9%","33.7",0.568,"61.8"
"Siwan","Bihar",2011,222,10,511.2,"222_2011",228497,0.19,52210879009,11930029220919474,"9.9%","33.7",0.521,"63.80%"
"Siwan","Bihar",2012,222,10,328.6,"222_2012",236933,0.19,56137246489,13300766222378236,"9.9%","33.7",0.531,"63.80%"
"Siwan","Bihar",2010,222,10,330,"222_2010",117503,0.19,13806955009,1622358634422527,"9.9%","53.5",0.508,"63.80%"
"Siwan","Bihar",2001,222,10,500.25,"222_2001",50579,0.19,2558235241,129392980254539,"18.30%","42.6",0.434,"47"
"Solapur","Maharashtra",2017,496,27,371.795102564103,"496_2017",1661065,0.28,2759136934225,4583105791648449536,"15.7%","17.4",0.696,"82.3"
